contrast,cluster,metric,delta,lower,upper,B_requested,B_valid,B_invalid,count_delta_le0,count_delta_ge0,p_two_sided,p_formula,minimum_p_resolution,uncertainty,estimator,model_lower,model_upper,comparator_lower,comparator_upper,group_field,group,N
subgroup_primary_subject_id_61,student,Log_Loss,-0.006627059162571114,-0.010372782621514354,-0.003090462935184016,5000,5000,0,4999,1,0.0007998400319936012,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.463720168059088,0.5381659087239911,0.46976855005401424,0.5457305551952448,primary_subject_id,226,1828
subgroup_primary_subject_id_61,student,Brier,-0.002601538527306768,-0.004167064352872308,-0.001148859544574302,5000,5000,0,4998,2,0.0011997600479904018,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.1523943485437113,0.18251196075807014,0.1547156180837889,0.1852839188200366,primary_subject_id,226,1828
subgroup_primary_subject_id_61,student,ECE15,0.0016288793964821524,-0.01671844423221706,0.015193258335710069,5000,5000,0,2284,2716,0.9138172365526894,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.028701075266380053,0.060069634099064975,0.02761309243134804,0.0600202855931158,primary_subject_id,226,1828
subgroup_primary_subject_id_62,student,ROC_AUC,-0.00017236130511077974,-0.006882987702181473,0.0065474242853783195,5000,5000,0,2565,2438,0.9754049190161967,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.6932704761015605,0.7833555245212555,0.6930199738371497,0.7842019555553128,primary_subject_id,227,1009
subgroup_primary_subject_id_62,student,Log_Loss,-0.0005977093075739681,-0.005635194207676356,0.004443712041654495,5000,5000,0,2926,2074,0.8298340331933614,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.506186992419923,0.5850395926614904,0.5061574359242296,0.5859159825257021,primary_subject_id,227,1009
subgroup_primary_subject_id_62,student,Brier,-0.0003731654571677845,-0.0025324951109232823,0.0017736554696806486,5000,5000,0,3144,1856,0.7426514697060588,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.16800732711435845,0.20029020221311522,0.16818462055469977,0.20067397564595238,primary_subject_id,227,1009
subgroup_primary_subject_id_62,student,ECE15,0.008296720011673149,-0.015150691609785528,0.028410118666200704,5000,5000,0,1286,3714,0.5146970605878824,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.03563607013048789,0.07839743150596239,0.029241645064564965,0.0704547484257897,primary_subject_id,227,1009
subgroup_primary_subject_id_63,student,ROC_AUC,0.0010150786353493313,-0.003336449706793926,0.0051952332104445486,5000,5000,0,1578,3423,0.6314737052589482,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.7368177187325585,0.808321600058754,0.7357373652649738,0.8073676470747014,primary_subject_id,228,1835
subgroup_primary_subject_id_63,student,Log_Loss,-0.0007629478313950777,-0.0038212989080005145,0.0024980289671553313,5000,5000,0,3378,1622,0.6490701859628074,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.4969077613685997,0.5833524475434914,0.4975314456769992,0.5838531298757133,primary_subject_id,228,1835
subgroup_primary_subject_id_63,student,Brier,-0.0006112945979838413,-0.0019276988450708575,0.0007832092246071888,5000,5000,0,4046,954,0.38192361527694463,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.16674994477630253,0.20143506786004522,0.1672580458979217,0.20188357285807418,primary_subject_id,228,1835
subgroup_primary_subject_id_63,student,ECE15,-0.005395067038297407,-0.01622260120300534,0.016240209994964314,5000,5000,0,2566,2434,0.9738052389522096,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.024689666665338058,0.05401098180140404,0.023280690968757217,0.05571124688173722,primary_subject_id,228,1835
subgroup_primary_subject_id_64,student,ROC_AUC,0.006291405962458585,0.0026580137741959637,0.010169783911710329,5000,5000,0,2,4998,0.0011997600479904018,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.7551363397497552,0.8008383235151226,0.7480143878358654,0.7955269595363372,primary_subject_id,230,2771
subgroup_primary_subject_id_64,student,Log_Loss,-0.0047291718427082685,-0.0075612511691768,-0.0018020241659316804,5000,5000,0,4997,3,0.0015996800639872025,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.4965469632460151,0.5471783214340976,0.5001435393455326,0.5523664322372138,primary_subject_id,230,2771
subgroup_primary_subject_id_64,student,Brier,-0.0020538197174914674,-0.003298030831006206,-0.0007745378813408076,5000,5000,0,4997,3,0.0015996800639872025,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.16490742688257962,0.18568111090440542,0.16649508347110265,0.18785065533462916,primary_subject_id,230,2771
subgroup_primary_subject_id_64,student,ECE15,0.005841555479234879,-0.006539978719978339,0.014284557260737641,5000,5000,0,1007,3993,0.40311937612477505,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.023685801334280707,0.050401530924830636,0.019832287584227826,0.045256441990322194,primary_subject_id,230,2771
subgroup_primary_subject_id_65,student,ROC_AUC,0.0033574816813886077,-0.0017800375983801602,0.008641487195805719,5000,5000,0,480,4520,0.1923615276944611,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.746784805132913,0.8172055445579024,0.7421487539475077,0.8143353373330616,primary_subject_id,231,1669
subgroup_primary_subject_id_65,student,Log_Loss,-0.003134343783081084,-0.007212228606504284,0.0009776154442527759,5000,5000,0,4659,341,0.1367726454709058,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.4793604524908212,0.5611444067966375,0.4821982885765613,0.5643807601413389,primary_subject_id,231,1669
subgroup_primary_subject_id_65,student,Brier,-0.0011306271378069277,-0.0028565670843039626,0.0005926090090082337,5000,5000,0,4489,511,0.20475904819036192,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.15941392875490995,0.1918659403287743,0.16046758162997915,0.1930683884404976,primary_subject_id,231,1669
subgroup_primary_subject_id_65,student,ECE15,-0.0020563006492308397,-0.016542335178245597,0.014059766742120488,5000,5000,0,2811,2189,0.8758248350329934,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.025028617933857612,0.05504564075540817,0.025961365542533563,0.056779705559451325,primary_subject_id,231,1669
subgroup_primary_subject_id_66,student,ROC_AUC,-0.0017574960098444281,-0.006697984955909017,0.003068975002095737,5000,5000,0,3858,1142,0.45710857828434315,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.7059732563859745,0.7806251463825724,0.707444275403718,0.7826691662708632,primary_subject_id,232,1189
subgroup_primary_subject_id_66,student,Log_Loss,0.0021960748548529585,-0.0021974417412741892,0.00650583669521383,5000,5000,0,823,4177,0.32953409318136373,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.5275709273215147,0.6082228354596053,0.524619327141839,0.6059572470442153,primary_subject_id,232,1189
subgroup_primary_subject_id_66,student,Brier,0.0006405849258948049,-0.0011091016359234054,0.0023451218800925534,5000,5000,0,1152,3848,0.4611077784443111,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.1775735491078767,0.2107598605937006,0.1770217399159699,0.21034562686019587,primary_subject_id,232,1189
subgroup_primary_subject_id_66,student,ECE15,-0.0021727193379894733,-0.01601148785868409,0.016159063744605025,5000,5000,0,2539,2461,0.9846030793841232,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.03374371801466839,0.07487355303926678,0.032549292281139945,0.07600128947326922,primary_subject_id,232,1189
subgroup_primary_subject_id_67,student,ROC_AUC,0.0038565450018540615,-0.00048393986432048174,0.008368550503025237,5000,5000,0,192,4808,0.07718456308738253,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.7467490880537699,0.8043192873887552,0.7420739033772401,0.8010038296078654,primary_subject_id,233,2813
subgroup_primary_subject_id_67,student,Log_Loss,-0.0024171465406319648,-0.005611682107439867,0.0007612186869187486,5000,5000,0,4648,352,0.14117176564687062,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.48381331969647723,0.5413705492395675,0.4861261676504616,0.5443586610070736,primary_subject_id,233,2813
subgroup_primary_subject_id_67,student,Brier,-0.0010868045671782178,-0.0023926621360872294,0.00022701074726828304,5000,5000,0,4744,256,0.10277944411117776,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.1585196139106851,0.1816203902393823,0.15955184925502547,0.18290254932319627,primary_subject_id,233,2813
subgroup_primary_subject_id_67,student,ECE15,0.003834422004249896,-0.010423594705537923,0.016156209747279146,5000,5000,0,1780,3220,0.712257548490302,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.02652387862716928,0.05406084435811978,0.02478467863363464,0.050202790601742146,primary_subject_id,233,2813
subgroup_primary_subject_id_68,student,ROC_AUC,0.0009868747430935576,-0.005046137482621641,0.006941967282921849,5000,5000,0,1818,3184,0.7274545090981803,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.7170199504767464,0.7762028431139762,0.7163178778889452,0.775450532285542,primary_subject_id,234,1539
subgroup_primary_subject_id_68,student,Log_Loss,7.722856120984112e-05,-0.00485321839471004,0.005043594493391463,5000,5000,0,2460,2540,0.9842031593681264,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.5430949793121826,0.6047580368717171,0.5431897014747942,0.6041223202472252,primary_subject_id,234,1539
subgroup_primary_subject_id_68,student,Brier,-0.00023583050781428305,-0.0022352100403609824,0.0018204425790742471,5000,5000,0,2991,2009,0.8038392321535693,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.18336029102298948,0.20869473081678383,0.183773029662226,0.2089416465350209,primary_subject_id,234,1539
subgroup_primary_subject_id_68,student,ECE15,0.020949733379868926,-0.004136742052250284,0.033886523614458916,5000,5000,0,325,4675,0.130373925214957,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.031562474660081594,0.07271979454477406,0.02198790107889055,0.05278867648461448,primary_subject_id,234,1539
subgroup_primary_subject_id_69,student,ROC_AUC,0.0007299584650939384,-0.0039839220319316275,0.00561171066602987,5000,5000,0,1881,3119,0.7526494701059788,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.7349141467391984,0.7967544409811438,0.7347254405307181,0.7956180443120799,primary_subject_id,237,2072
subgroup_primary_subject_id_69,student,Log_Loss,-0.002493386426591915,-0.005916048603391488,0.0008581140745621934,5000,5000,0,4650,350,0.14037192561487702,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.5008504663670306,0.5595193627255955,0.5032732945376023,0.5622605315656001,primary_subject_id,237,2072
subgroup_primary_subject_id_69,student,Brier,-0.001044674717416344,-0.002580554750999462,0.00044028935872006934,5000,5000,0,4580,420,0.16836632673465307,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.16601621988418166,0.1911156386987631,0.1671787592537877,0.1921180923231498,primary_subject_id,237,2072
subgroup_primary_subject_id_69,student,ECE15,-0.004915473627463966,-0.017303195003505925,0.002584247221550898,5000,5000,0,4663,337,0.13517296540691862,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.042666441501356574,0.07703214306789627,0.04929358986635856,0.08300264858295744,primary_subject_id,237,2072
subgroup_primary_subject_id_70,student,ROC_AUC,0.0014512344419507217,-0.003707541951997978,0.007007945275876226,5000,5000,0,1374,3627,0.5498900219956009,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.737488376354728,0.8061407237366192,0.7364361616642384,0.8043710747844982,primary_subject_id,238,1309
subgroup_primary_subject_id_70,student,Log_Loss,-0.0004549232162500694,-0.004605003680290004,0.0034936293241664778,5000,5000,0,2996,2004,0.8018396320735853,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.5015925685609148,0.5715088911314924,0.502755729483517,0.5716191679706198,primary_subject_id,238,1309
subgroup_primary_subject_id_70,student,Brier,-0.0003199260761094225,-0.0020746073156951983,0.0013605200528417532,5000,5000,0,3256,1744,0.6978604279144172,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.16493968064244205,0.19368067928567653,0.16556485390911937,0.19412090089153172,primary_subject_id,238,1309
subgroup_primary_subject_id_70,student,ECE15,0.0052784609222080656,-0.020558167470556592,0.01323461701385686,5000,5000,0,3370,1630,0.6522695460907818,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.030832217955531344,0.06825191649421462,0.03485180089702075,0.07022048428411984,primary_subject_id,238,1309
subgroup_primary_subject_id_71,student,ROC_AUC,0.003524675047251069,-0.0024591407795080096,0.009709757254685382,5000,5000,0,599,4401,0.23995200959808038,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.7414587774844833,0.801072349672508,0.737328504570106,0.7984419373207832,primary_subject_id,239,1379
subgroup_primary_subject_id_71,student,Log_Loss,-0.0016290157486335,-0.006214668060414994,0.003141128642558049,5000,5000,0,3723,1277,0.5110977804439112,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.5048179375167604,0.5723001225819071,0.5067705676780282,0.5736800347786419,primary_subject_id,239,1379
subgroup_primary_subject_id_71,student,Brier,-0.0009413912385282108,-0.0029350202982320905,0.001104611859780484,5000,5000,0,4071,929,0.3719256148770246,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.16766219965563534,0.19565684408441972,0.16855907299289963,0.19629749243179856,primary_subject_id,239,1379
subgroup_primary_subject_id_71,student,ECE15,-0.000218099980648985,-0.015909615792635598,0.02307823771525882,5000,5000,0,1737,3263,0.6950609878024395,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.04230788520793261,0.0767354036056239,0.036662123510758274,0.07559198797676066,primary_subject_id,239,1379
subgroup_primary_subject_id_72,student,ROC_AUC,0.003433083368705736,-0.003099148857470099,0.010316217952601372,5000,5000,0,777,4223,0.3111377724455109,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.7092153631736691,0.7891763166624198,0.7046794935398053,0.786397067512891,primary_subject_id,241,1063
subgroup_primary_subject_id_72,student,Log_Loss,-0.001293602465120114,-0.006204141325174442,0.0035239708364096923,5000,5000,0,3540,1460,0.5842831433713257,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.5073003019942189,0.5909519780837532,0.5074877076710066,0.5928503770107422,primary_subject_id,241,1063
subgroup_primary_subject_id_72,student,Brier,-0.0010120369025790332,-0.0030803152538065306,0.0010199423120834429,5000,5000,0,4172,828,0.33153369326134774,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.16956317519659556,0.2030729204176616,0.1701431350758766,0.2045688747468628,primary_subject_id,241,1063
subgroup_primary_subject_id_72,student,ECE15,0.0009544861404372634,-0.02209742528757722,0.022598725183239656,5000,5000,0,2529,2471,0.9886022795440912,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.0288706393893309,0.06967615328200048,0.02893270203467759,0.06923177998941345,primary_subject_id,241,1063
subgroup_primary_subject_id_73,student,ROC_AUC,0.012462863933452084,0.00608135541586034,0.019557816800754173,5000,5000,0,1,4999,0.0007998400319936012,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.6889683959534955,0.7546515615191141,0.6755132201446635,0.7438678943488503,primary_subject_id,243,1651
subgroup_primary_subject_id_73,student,Log_Loss,-0.009212540201099295,-0.013616118704865237,-0.0049682742134947565,5000,5000,0,5000,0,0.0003999200159968006,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.5182561658905719,0.576456941032016,0.5273074366319896,0.586233560079464,primary_subject_id,243,1651
subgroup_primary_subject_id_73,student,Brier,-0.003830272791762429,-0.00574281403274143,-0.0020024423675255804,5000,5000,0,5000,0,0.0003999200159968006,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.17288381782838563,0.1970562251842114,0.17666710570596625,0.2010829750779994,primary_subject_id,243,1651
subgroup_primary_subject_id_73,student,ECE15,-0.014061979920043051,-0.02498367293645089,0.0026472253902497136,5000,5000,0,4738,262,0.10517896420715857,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.031878192351611295,0.06690773336121607,0.041351635567578,0.07975138987714397,primary_subject_id,243,1651
subgroup_primary_subject_id_74,student,ROC_AUC,0.008848406747891335,0.0016850948058711513,0.016779485872221746,5000,5000,0,41,4959,0.016796640671865627,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.7300126000731945,0.796320999430957,0.7193856996754909,0.7894004224916231,primary_subject_id,245,1365
subgroup_primary_subject_id_74,student,Log_Loss,-0.006569464231801492,-0.012939210248931928,-0.0003550924353015535,5000,5000,0,4907,93,0.03759248150369926,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.5055398318008588,0.5819978343853794,0.5101913131130271,0.5895295857043127,primary_subject_id,245,1365
subgroup_primary_subject_id_74,student,Brier,-0.002928756189118309,-0.005558543597812074,-0.0003656204225794682,5000,5000,0,4945,55,0.022395520895820836,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.16873328666046777,0.19868699878262036,0.1708930127669957,0.20231284611863928,primary_subject_id,245,1365
subgroup_primary_subject_id_74,student,ECE15,0.0024627539116678226,-0.018053421741063627,0.023055570081488126,5000,5000,0,2133,2867,0.8534293141371726,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.02734386924791709,0.06265725133260222,0.025962663683600732,0.059936653264076115,primary_subject_id,245,1365
subgroup_primary_subject_id_75,student,ROC_AUC,0.007030666703536803,0.0008587579592003542,0.013526332565341201,5000,5000,0,64,4936,0.025994801039792043,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.7370340531293538,0.8014480470669932,0.7287074927315306,0.7958061145819113,primary_subject_id,247,1827
subgroup_primary_subject_id_75,student,Log_Loss,-0.004290455586011599,-0.009261422469366043,0.0005104146977344422,5000,5000,0,4793,207,0.08318336332733453,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.481445230847947,0.561666774234691,0.4848221395011823,0.5676694971497198,primary_subject_id,247,1827
subgroup_primary_subject_id_75,student,Brier,-0.0017228227056288459,-0.0036483243504516955,0.00020069755265037791,5000,5000,0,4798,202,0.08118376324735053,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.15834642485061345,0.19049981548471084,0.1595396141364317,0.19252779704591316,primary_subject_id,247,1827
subgroup_primary_subject_id_75,student,ECE15,9.143700226170448e-05,-0.015249264452125993,0.01832289283522426,5000,5000,0,2166,2834,0.8666266746650669,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.023917315831895023,0.05688575842531105,0.02330337228607399,0.05484504487732431,primary_subject_id,247,1827
subgroup_primary_subject_id_76,student,ROC_AUC,0.007772366807136,0.0029461561060139725,0.013093942645528088,5000,5000,0,3,4997,0.0015996800639872025,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.7175407524102968,0.7737181595931072,0.7089848991326813,0.7674277623005956,primary_subject_id,251,2100
subgroup_primary_subject_id_76,student,Log_Loss,-0.006276365985871446,-0.010270612262559852,-0.0024435290275389727,5000,5000,0,4997,3,0.0015996800639872025,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.5540116511099703,0.6054546769377873,0.5596438531649177,0.6121790830137134,primary_subject_id,251,2100
subgroup_primary_subject_id_76,student,Brier,-0.0027595332712875564,-0.00446680640992805,-0.0011286894511980418,5000,5000,0,4998,2,0.0011997600479904018,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.18829134322561752,0.21000980111460515,0.1908106357993937,0.21289898757778677,primary_subject_id,251,2100
subgroup_primary_subject_id_76,student,ECE15,-0.0002049497737013281,-0.02050417050087134,0.015991257014312785,5000,5000,0,2894,2106,0.8426314737052589,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.02640204364790674,0.05601937753957327,0.0278319467594268,0.05933484570944546,primary_subject_id,251,2100
subgroup_primary_subject_id_77,student,ROC_AUC,0.004745083149135132,-0.0016968276741477354,0.011796135357869202,5000,5000,0,410,4590,0.16436712657468505,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.6922970600317877,0.7714390424420784,0.6855852801585262,0.7679961536835906,primary_subject_id,279,1369
subgroup_primary_subject_id_77,student,Log_Loss,-0.0017716803072159726,-0.006611530967363538,0.002727674721659408,5000,5000,0,3837,1163,0.46550689862027594,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.5410882867140839,0.6223673986384292,0.542466076339082,0.6242105899631737,primary_subject_id,279,1369
subgroup_primary_subject_id_77,student,Brier,-0.0014626870381348467,-0.0034860497925034476,0.0004736157124710602,5000,5000,0,4648,352,0.14117176564687062,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.18319903222596348,0.21733818742122923,0.18457463341373093,0.21876256917428197,primary_subject_id,279,1369
subgroup_primary_subject_id_77,student,ECE15,-0.0021749171130607398,-0.017390993310475982,0.016410180299633214,5000,5000,0,2654,2346,0.9386122775444911,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.032853089040523885,0.06998245322570915,0.032407631716330106,0.07338124343983718,primary_subject_id,279,1369
subgroup_primary_subject_id_78,student,ROC_AUC,0.004613599962313919,-0.0007875241447808877,0.010657569608485615,5000,5000,0,250,4751,0.10037992401519696,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.7243283014660977,0.794895399017753,0.7186038581055341,0.7911948783084818,primary_subject_id,334,1184
